roc
""
""
""
""
""
""
""
""
""
""
2.21943873267298
1.12701774540769
1.36134882534382
3.4378183634922
2.79986725260191
1.34163877870643
3.26354329732712
3.15092671160166
1.27258425980517
1.83393957802407
-0.669646964430448
0.0019018202502829
-0.89159311650574
-0.57924196283049
-1.29833329640691
2.97932906092695
1.07384824711376
1.4375423938771
2.42974196608348
2.96413617026539
4.07102259362102
2.82228380178955
1.892591003427
-0.73477412389521
-0.647845409177461
-3.07711891596764
-2.58418007537894
-5.37914532761417
-5.20319468809698
-7.63795204350615
-8.17555611951767
-6.9767613914752
-9.1327902749723
-6.53606784278441
-8.99739441003305
-8.11053628377337
-7.27254159059265
-6.44967167156779
-5.64904405929289
-3.00280257110966
-4.27057447846767
-4.32315713688953
-1.8701859471954
-2.21469363975079
3.8572485140189
4.70078431578094
1.63793826911196
2.9811409540927
-2.14792161110525
-2.69424865290525
-0.24092073764872
-0.784736921793494
-5.87540208692144
-11.9280904066657
-13.625908429705
-15.7603335358549
-3.87573462865748
-7.34924399419033
-3.06694325824242
-2.50242995183863
-3.11883286922997
-6.76209578200239
-1.4220299434999
2.36009116686811
4.85196494865598
9.37871166482005
0.362181376132131
5.93663183242426
3.94454937484494
3.98451217958589
3.93404140076452
8.37496116779874
10.1024781181116
12.1271462022297
8.28904276153453
6.28414172931022
4.4193945113391
3.23626251084104
7.41668754446165
8.45614885719157
8.93255153855719
7.82903929760308
6.5928261023328
7.40743095499279
7.96317362057741
6.10222699636005
5.22793625687428
4.25797223413764
2.6204519016485
0.568319711879117
0.209849611137836
0.0242311839867337
0.297791334601216
1.00493675831377
1.6593094775337
2.21566579673171
3.07552047557793
4.21793516333921
2.46056468731972
2.54539137910799
2.57148661104214
1.35911607165164
2.07437883141206
0.260818424196185
-0.0102682854831504
0.366451770095844
0.434435860734972
1.80132465284513
1.34819702903519
2.6828307303044
2.83334016660102
4.84475433702944
2.46408576325787
4.24884729719486
5.28221755875489
4.89762580296498
3.87036578808646
3.03909344731783
2.65998039825841
1.48485879941656
1.42641696518573
0.90647731205884
1.91225794724263
1.93959136859845
0.868064259919099
2.17975668040635
1.59160470052528
1.30112035414527
1.71100324325082
2.15819776061852
2.1904390867848
1.8515120454113
1.909551303317
0.593856669152815
-1.31001079552676
0.0368800940261149
-0.195197497949151
0.658950883005649
0.730668012048219
1.45675442318642
0.729402989193373
2.27772261256844
2.15729303053247
2.64586596691683
4.16793402555082
2.26469117717414
1.59092912708096
-0.280800516029589
-1.05581098112562
-0.479221968455545
-0.429392057786904
-1.31678146304136
-1.18742500434864
-0.5412380659928
-1.25105225615251
-2.03531787196664
0.12858930450359
1.64923242869073
2.20312244044878
1.12426717663656
1.76811368967857
1.37715829076224
1.81071739221421
1.64001547111337
3.75120061024157
4.4902746922735
3.45443152621392
3.47768171521874
4.11716748627524
4.20316845765245
3.10560120622863
2.74348352846892
1.68698125908333
1.70868719528769
1.30720835411908
1.67148412154856
2.38266727697229
1.79051768147092
0.646746992538461
0.878355546146192
1.05800955689717
2.58349628258892
2.87273115320807
-1.15128593872885
0.564375350517521
-0.407900979372289
-0.223782568018371
-0.946136681780196
0.130841265841175
0.650393700910534
1.15498280495396
-1.02483700595861
-0.0030660839135832
4.69173523817341
4.32844428339108
5.82941293700592
5.55453737222193
4.37019837685544
4.19124735672818
3.30901426189552
1.2280286241271
2.97849286700251
0.13000905689815
-1.1765428072725
-0.81254045759076
-1.84014066142918
-2.30674961862622
-2.88072689722996
-3.28674423384268
-4.51631411749533
-3.66649881080341
-3.82321875699212
-4.28036820973405
-3.27313022914009
-2.88106398959035
-2.01747138619339
-1.09882430544866
1.7661807166437
1.33799648381521
3.04815279850246
4.50326477350163
3.81964222104312
6.80819818830103
5.7277372839156
3.19548383636774
3.03009508642091
1.78210991406214
-0.9363521933761
-1.08740762137126
-1.65488436788286
-3.74486253358746
-2.19817328519304
-1.34621831746656
-0.648705827301888
-0.315011699945422
-0.466662832617937
-0.164672166890911
1.30505058397488
1.57692091327384
0.465167062802374
2.26618548832385
1.52662191331918
1.15808872823844
0.754863884863832
-0.315503379940829
0.429173408027084
0.558677854135992
0.847733280832852
0.0132700960839394
1.17711870653932
1.2817887237585
-1.62885233881482
-1.22127297042582
-0.52838273785274
0.385661620711453
-0.205884861084005
0.58973973289369
1.09098126704967
1.6428269960159
0.0208255288568049
0.820037914522254
1.40489380814024
-1.71890497022142
-3.79985450114596
-2.06870312214317
-1.73090133932248
-3.13071604432961
-3.15696098101513
-4.62323250051574
-3.20776309457347
-4.02900463858102
-1.7354931520122
-0.37724271567362
1.8898348459125
-1.46288662315167
-1.15204979590776
0.801501583477848
-0.662231279515801
1.10350776926937
