chv
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.437888184694435
13.4884103297395
13.5182031662029
16.4324211794459
12.7383202721958
22.8807592629243
5.87828981706131
-14.6752492291976
-8.33515308468853
-8.86533134964426
-23.639153444632
-31.6776490660496
-32.27373592256
-26.5054614530208
-0.395643173426619
-1.39594100347765
15.1912586199987
27.0465805235556
56.0219062503276
59.9141157922573
104.713652057484
130.823706711736
139.068080582727
127.799480568328
84.5264712889145
79.1745143672832
65.8826854523401
55.6753530382766
19.0970258295863
6.36814111487227
-13.1207844364947
-23.2560687348666
-22.0096528443728
-23.9260407911816
-25.129235345571
-34.7622448101248
-41.1525173104953
-33.9422804746027
-34.1329550587807
-21.2128571645163
-9.9146897687003
-4.33385249397877
2.19958389678905
4.62095222060037
20.007443209561
94.5093852015375
159.776788297875
218.122953942503
222.650816068067
167.293207928557
125.383682404216
97.089216859409
75.7512657007084
55.9876184258333
30.663984987152
-16.3048984110666
-32.4435086151264
-49.344222568448
-52.0045800475729
-50.4487560634116
-49.8158855912451
-38.2884017384798
-41.0481387851134
-38.5227201247898
-40.7924286445697
-39.8565858706843
-36.475117362318
-35.2080799205268
-34.638290137231
-33.7191033743806
-25.982123628992
-38.0794055147326
-33.2223962657746
-32.19618628588
-22.5423544129265
-24.3632019118426
-13.1697720616951
-17.406626430377
-13.6292363675816
-9.96461779901803
-16.7792085213108
-1.7420924324084
3.54723028519404
11.210579312748
3.23243293377196
1.47946968227295
-2.71307517958619
-7.27358374256748
-14.0775875678212
-14.7371049727668
-8.85459996251105
-20.1334911632728
-22.3013905528001
-24.5855443258598
-22.4145765391145
-16.6572966643025
-16.6026831841802
-1.20434670201611
2.66352516470054
-3.9338584964602
-7.25588999711655
-0.309580182344604
-7.47001798121758
-2.48608760380553
-3.65070125302626
-6.57802185120497
-16.9620213177274
-29.0308511394705
-24.7577095716757
-18.8084891495082
-21.0147385439594
-17.9705587122727
-13.9289044530735
-9.76123333965969
-7.91111527950816
-9.01854161586124
-11.7470877798699
1.65262859489461
0.0071869727900963
-7.10220547235715
-7.30681336297635
-18.1030999310809
-9.74331569514067
-11.011601796184
10.7794836454078
25.3948119849179
29.4880349076688
27.2429507062265
34.5952628162008
53.1818236486522
50.8604811907155
60.8252766424018
56.332045398434
39.2552150192746
4.56176555216772
-7.11161449173394
-15.483397954725
-6.76726745953511
1.67405891635408
-6.79300658278683
12.6581166330285
6.91460225366054
-6.09969421210703
-7.0284506392475
-0.774488150594677
6.96766546058134
22.0863527810372
3.49361818335527
-5.84926433584355
7.45698517660669
-14.6751492452178
-13.6739963309798
-9.36184079719673
-10.0486977663925
-14.0930929927565
-21.4553459183423
-29.7716074244134
-17.7216446334865
-18.7404591405947
-28.3922870548288
-19.807502253899
-11.3553155107993
-4.22384959682158
8.85660257574414
13.1261739729846
17.2348823972061
24.8576902860443
18.5189339894096
10.9062432553273
16.0232446183218
6.5750156381783
9.89795727094751
7.47968459086641
-2.55507196278707
62.0039359533302
57.3176710254467
76.3099280477341
69.0359271527709
89.3573928802359
81.6112322421927
76.8898126685324
46.9833848736378
54.4840931236781
54.8120643917188
-16.6227429647016
-17.5353752059048
-27.3318370908434
-29.3925377496524
-32.3512398899041
-29.9779628395117
-24.5266115785737
-10.6396778849478
-12.645769957211
0.887720265948833
21.1026472171881
26.3597950403681
21.287363314488
17.2393682562623
26.3079568920219
44.712080064837
55.5292731206319
48.96911511239
42.8438432190442
70.276498273726
64.3238830696742
62.9284743859452
73.5520055384807
59.4770392088261
26.7404446180012
1.64785273883794
-10.0145637952829
-16.0125609682804
-23.9147234463342
-46.2238076907085
-48.152642256019
-50.6044087882688
-48.3200922075886
-40.898060008832
-23.8979214307905
-17.771504310449
-15.0277972309301
1.83431805747696
3.5400494156822
3.74060263456144
-5.45766614003415
-3.52226489448816
-16.7295818967593
-27.3796484850537
-38.6553227466888
-43.8835788131493
-38.8529157815402
-29.9990862279613
-30.2143367219976
-26.0635472322616
-19.2831557351083
-14.4938340378887
5.29087318857209
17.7003534696434
21.7960337641877
42.0653841559413
34.861593261879
6.48535669738801
17.8201737698683
36.0421771773616
26.4565525439909
25.969913968455
9.56059876676334
3.7292408854072
0.133947573411897
18.342160271228
22.3146232773945
22.210095728092
43.4976515151215
36.1365945497575
45.8589609077748
52.6040062385045
60.9638259581447
56.9832676751755
64.5350530010667
43.6195851617551
36.9097800801711
33.9166563431836
6.28819138355996
-11.6247371105528
-7.78102220626189
-11.9768886701007
-13.0630062886411
-13.5358347303815
-8.23763554474995
-23.0022402572638
