cmo
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.9228793365307
-6.09753103497007
-2.86737768591683
7.87078887133692
10.4925024023132
22.3999827906489
17.4905115187298
25.5024418337781
15.0916972137035
24.7905660778738
1.86626584748762
6.72805711660616
-6.12445115155043
-7.03654251315356
9.27945833171534
44.8092420380133
36.5830656512059
40.7072068088294
29.6572998605531
5.88374436838473
2.27701878964831
-20.0785183864978
-22.4135933610097
-43.5357928428218
-21.2190906464955
-43.5932172167716
-43.7743988238197
-32.9188094767958
-55.2847902782152
-52.524175854814
-62.6520380665897
-63.5153446705334
-54.7182927794084
-53.8662183405267
-35.4175440688592
-28.3698129770909
-34.5279897173372
-18.3036114111108
-28.9097086860789
-17.711637336476
-4.15117133187556
-8.56547886538825
-3.59618053397958
-10.7646015999065
-4.28724286425383
-2.86605274791714
-4.72733163057218
11.3077575834964
-31.7027602271484
-50.8512398291967
-46.1033514651693
-58.2963625575645
-8.14926394660904
-19.4268406099187
-20.757457717116
-20.7812118671114
-15.8836064474047
-21.1201723918703
-15.0942542815814
-20.3443904785844
-15.3919973794018
-11.3796957423135
9.53297094537042
31.9787951700723
31.5148824662813
40.1540497078219
10.4293322608674
41.2509588533287
40.7328683490806
33.5163628990319
26.4120673895693
51.2359239150361
54.0865934552016
77.9519184378425
80.2638542855605
79.7154354538803
76.7591935057655
74.915414769377
76.1458492073817
75.2162549584173
69.5597621267916
48.7475087066471
42.6104284290933
38.9667448036497
58.9371651877501
52.2581807586249
49.5337880013183
48.3556674207727
31.3341112483967
25.3833053037275
22.7612883569001
10.9804175931538
16.2901736318593
16.9775902500716
26.964967633239
40.5457840445329
41.1695367416792
35.2278672883677
28.4332343267642
20.4588811035473
18.5821423142413
14.3795937205089
17.6642816519153
23.7031262468464
23.2857097512547
39.9895149992796
36.3865713223685
39.4861265008254
23.432232250003
32.9436399971663
37.4929067639717
43.1712890778046
35.5199674844544
54.6417524404908
52.0429681989157
55.2943972498533
51.7107829760569
42.6529612843755
41.8003132970987
40.4457828622142
35.522028643701
34.1923015407581
42.3933765917847
39.5512774849219
30.7284669099765
57.5502352742823
60.1805823637455
45.6130198915009
53.0184753845444
41.5829784706315
-6.4472305879272
16.6287424765885
5.59964081283896
11.1510938686762
15.0218104976487
19.0429326145553
20.740775734162
27.6658155729394
26.2298218829517
23.7077049607168
14.8296668229655
17.231790597159
1.48815062281969
1.18560196375679
16.4546278799793
13.8471862867688
19.0419498699374
10.8329173845138
9.24636909273409
5.05711163019952
-5.4887429679698
-32.0400358948183
-20.9576152946944
-8.77243626091529
-2.74489495928644
2.12843216430712
22.4251711418957
31.5070854668404
43.8206614333069
35.28216311522
47.8897928093611
43.2250981240884
37.7483295265292
40.92147723961
70.4122091973318
91.6067135065348
69.8928031319151
57.0582414529832
46.1915420354733
46.0804553757275
47.0672409581851
48.9113847774413
48.227909909091
47.9880677254921
31.2430275225942
40.3054706405048
33.5952823632457
35.8731098387563
26.7008787284075
-21.4950652043781
5.95373126062727
2.56690268087252
11.5599860658189
5.12602946801192
6.78355335092619
13.9704772631366
10.2181927394685
-0.410537757810714
9.01307078134577
10.759215126176
25.467702333088
23.3636598647398
26.7686488074251
45.5022390128608
37.9401356048744
48.6606494378881
21.3386863076552
28.9007187833449
8.5255344532112
-2.38302793963997
12.2815024100691
17.3327471163296
11.7501651862301
-9.50515915234134
-24.0038944397016
-35.5913969862156
-44.9711085661635
-32.6901230699754
-47.3389766390926
-44.6667951749987
-14.1249690044855
-15.2790129139166
2.91561791677654
9.88562406923813
-8.06435929487818
0.64481694529162
2.5462179674073
19.5781930322024
22.0574736323504
28.0126494373366
43.1726800133689
42.5412344024642
75.0910175637842
38.6178560677818
9.79974211986182
6.04680982208474
-27.2631661692675
-17.7919743892312
0.129564291625283
-3.80795460469466
-0.734211464245611
2.87272773860205
-1.91171124871518
-4.01872332726956
-8.02042153228368
-19.6855153963987
-18.2780616603938
8.76513292878445
23.4313042032285
21.783109702815
41.8640115757499
38.4905265361666
27.0011539260962
17.9046668330422
-7.10685564227946
-6.3127827945613
-6.63970849126206
-24.943516203492
-5.58936301396257
11.1322915165188
16.2625205228392
13.17142616766
12.7342994207952
15.2123328218821
15.6086313119843
-8.59129878067438
-1.84805260555255
-13.4064992355559
-18.0732349104096
-29.0121077935869
-11.4792385704235
7.79100757233089
-5.84652226146422
-9.65399051429278
-24.7330231343987
-26.8738390051445
-35.856345653706
-31.5063618051879
-30.789300722978
-15.8119680125231
-29.1596167812256
-10.6370240303926
13.2510476848072
14.9164523187961
-4.12843908855792
