Date,Close,High,Low,Open,Volume
2025-07-08,280873.46875,283861.484375,267427.3984375,269917.4114583333,3119395
2025-07-09,279877.46875,282865.48443060496,276391.4504559609,281371.4765903025,2626484
2025-07-10,295813.5625,295813.5625,282367.49147727276,282865.49410774413,4556065
2025-07-11,293323.53125,305275.59364388796,290833.5182512733,298303.5572474533,3732533
2025-07-14,298801.53125,301291.54401041666,291331.49296875,291331.49296875,2936976
2025-07-15,297307.53125,297307.53125,288841.4876465662,294817.5184254606,4196196
2025-07-16,294817.53125,298303.5493559966,291331.51314400334,297307.5441828547,3123297
2025-07-17,268423.375,288343.47704081633,266929.3673469388,282367.4464285714,9328322
2025-07-18,267925.375,273901.405669145,265933.36477695167,268921.3801115242,5359504
2025-07-21,271411.40625,273403.41657110094,265435.37528669724,266431.3804472477,2424891
2025-07-22,267427.375,272407.4006052142,265933.36731843575,271909.39804469276,3139858
2025-07-23,267925.375,269917.38522304833,263443.35199814127,266431.36733271374,3116279
2025-07-24,268423.375,277885.42346938775,267925.3724489796,275893.41326530615,3667144
2025-07-25,264937.375,273901.4215225564,264439.37241541356,271909.4111842105,2171063
2025-07-28,260953.359375,264439.37753458973,257467.3412154103,259957.3541865458,2877357
2025-07-29,261451.359375,263941.37232142856,253483.31794642858,253483.31794642858,2944177
2025-07-30,262447.375,264937.3880455408,259459.35934535105,261949.37239089186,2482807
2025-07-31,272407.40625,272905.40882084094,264439.36511654477,269917.39339579525,3472644
2025-08-01,256969.328125,265933.3744549419,255973.3229772287,264937.36930717056,3227394
2025-08-04,256969.328125,258961.33842054266,252985.30753391475,253483.3101078004,2281558
2025-08-05,262447.375,263443.38021821633,259459.35934535105,262945.37760910817,2118171
2025-08-06,257467.34375,259459.3541465184,256471.33855174083,259459.3541465184,1374559
2025-08-07,260953.359375,261949.3645634542,249001.29711354963,256969.3386211832,2724438
2025-08-08,255475.328125,264937.37731481483,254479.32294712475,260953.35660331385,2676174
2025-08-11,265933.375,266431.3775749064,258961.33895131087,259459.34152621723,2415473
2025-08-12,267925.375,274897.41078066913,266431.36733271374,266929.36988847586,3008648
2025-08-13,276889.4375,277885.4426708633,272905.41681654676,276889.4375,3472694
2025-08-14,275395.4375,276391.442698915,269419.40630651,276391.442698915,2101050
2025-08-18,266431.40625,270913.42990654206,265933.40362149535,270913.42990654206,1993220
2025-08-19,261949.359375,268921.39555608365,260455.35162191067,267427.3878029943,1709646
2025-08-20,254479.328125,255973.33592221135,249997.30473336595,253483.32292685908,3571545
2025-08-21,244021.265625,249997.29661989794,244021.265625,245515.27337372449,6301130
2025-08-22,249997.296875,251491.30462524903,244519.26845742034,244519.26845742034,3064062
2025-08-25,258463.34375,260455.35410645473,252985.31526974952,254977.32562620426,3183709
2025-08-26,260455.359375,261451.36457337477,255973.33598231358,258463.34897825046,2050625
2025-08-27,258961.34375,259957.34891826924,254977.3230769231,257965.3385817308,2801594
2025-08-28,267813.65625,267813.65625,252353.2775837989,253350.72136871508,3836024
2025-08-29,268312.375,269309.8187732342,265320.0436802974,267314.9312267658,1892127
2025-09-01,255345.609375,260332.82830810547,254348.1655883789,258836.66262817383,1837054
2025-09-02,259834.109375,260831.55317298463,255345.6122840691,255345.6122840691,1584710
