"Date","SMA","EMA","WMA","SAR","BBANDS_0","BBANDS_1","BBANDS_2","RSI","MACD_0","MACD_1","MOM","ROC","ROCP","ROCR","ROCR100","CCI","MFI","WILLR","AROON_0","AROON_1","AROONOSC","ATR","TRANGE","STDDEV","OBV","AD","TYPPRICE","WCLPRICE","MEDPRICE","AVGPRICE","ADD","SUB","MULT","DIV","SQRT","LN","LOG10","SIN","COS","TAN","ZLEMA","HMA","ALMA","EVWMA","Keltner_up","Keltner_mid","Keltner_dn","CMF","DPO","CMO","EMV_emv","EMV_ma","SMI_smi","SMI_signal","CLV","CHV","VHF","SNR","Donchian_high","Donchian_mid","Donchian_low","ZigZag","GMMA_0","GMMA_1","GMMA_2","GMMA_3","GMMA_4","GMMA_5","GMMA_6","GMMA_7","GMMA_8","GMMA_9","GMMA_10","GMMA_11","KST_kst","KST_signal","ADX","PLUS_DI","MINUS_DI","Tenkan","Kijun","SenkouA","SenkouB","TDI_price","TDI_signal","TDI_mbl","TDI_ub","TDI_lb"
2025-12-03,559181.940625,531483.584204661,558092.580712366,578156.467940057,563184.022113642,543397.3,523610.577886358,53.4007237970005,8652.15063568426,16220.1413796329,-9580.125,-1.70901709942508,-0.0170901709942508,0.982909829005749,98.2909829005749,6.54154555543817,43.3648206604152,-48.9479452887692,64.2857142857143,0,-64.2857142857143,28859.1786372449,14972.3726222826,11061.1139245006,65810985,1877969.45620925,550650.593108394,550733.772956295,550484.233412591,550234.693868886,1100968.46682518,14972.3726222826,302976848250.362,1.02757352941176,742.282501814505,13.2194598018325,5.74113844567771,-0.979534476562137,-0.201276449755408,4.86661245144414,562189.842316162,521273.21323052,541248.554976313,485151.303097462,601370.191016704,545248.54616025,489126.901303795,-0.149809139996849,-3892.80625000002,-21.5627635170056,57777.9979188015,39499.7240131641,-2.32197298260573,11.7782458192173,0.0666666666666594,-16.7581717803836,0.18483818841387,2.06008331863168,595473.977561296,547596.666082652,499719.354604008,557970.419723732,548259.303050112,544916.262418312,544450.190742364,545488.366441853,546519.215403259,547142.857551296,531483.584204661,522501.698927132,513008.64185325,503410.682427697,493942.605545437,475863.340784079,83.7920214969701,181.805943575514,25.9214999193272,32.3118086580538,26.5276978975416,528844.88716387,572034.011813312,550439.449488591,484258.956159722,53.7215680235761,49.8910404365323,66.9290835703032,88.9243081679566,44.9338589726499
2025-12-04,561306.103125,532097.659417263,556919.665188172,571881.498873173,562881.199854207,542998.0375,523114.875145793,51.030743831515,7571.11089830811,14490.335283368,-28538.6875,-5.01082726018027,-0.0501082726018027,0.949891727398197,94.9891727398197,-30.8557335620533,45.8029806179741,-39.4173316725188,57.1428571428571,7.14285714285714,-50,28223.7476348217,19963.1446033211,11115.0256579178,62952680,4216582.63802747,538007.275369004,538755.894026753,536510.038053505,538755.894026753,1073020.07610701,10979.7403136531,287812882257.835,1.02067669172932,735.528211559557,13.2011777925738,5.73319866993857,0.601594650983034,0.798801524728515,0.753121560687425,556182.386763507,526196.965340909,545314.434877516,486318.458690029,599870.778396952,544558.901322988,489247.024249024,-0.115957293829047,-17966.81875,-7.51255375455288,-536797.2841772,152322.762238037,-2.81962386408878,8.85867188255612,0.81818181818183,-24.8285284789749,0.190052885435641,0.622410256330615,557970.419723732,528844.88716387,499719.354604008,541999.896385303,544630.526525056,543611.424945541,543683.870577394,544672.61799788,545670.374571988,546375.219107384,532097.659417263,523529.479542292,514374.159323824,505045.076669972,495788.062190714,477999.026332142,62.0886777669982,155.437079894772,24.3683636637298,30.679329939337,28.2188059264386,528844.88716387,572034.011813312,550439.449488591,487500.642027472,51.6855651042099,50.5863422601314,66.0452652566532,88.150770045867,43.9397604674394
2025-12-05,562449.49375,532800.911229053,555738.501276882,566108.52733164,560210.662211576,545792.8875,531375.112788424,51.4944085121892,6797.11197702133,12951.6906220986,23329.84375,4.48937281677859,0.0448937281677859,1.04489372816779,104.489372816779,-20.2018693011037,38.3383104183596,-45.1975127251004,50,0,-50,27562.4089365755,18965.005859375,8059.78108484014,66157613,6746792.90118536,538007.271484375,539254.969238281,535511.875976562,535761.415527344,1071023.75195312,18965.005859375,286683051450.126,1.03605313092979,736.884022421439,13.2048610307697,5.73479827996259,-0.888896992901031,0.458107122856111,-1.94036929039461,552654.107778764,531395.616450216,546655.253212417,487656.852226383,598377.720382656,543934.936576453,489492.15277025,-0.0808124374883512,-17567.5625,-32.3528453674123,-59065.6642052404,115529.105993461,-3.24598859569121,6.43773978690666,0.789473684210526,-20.1500396713728,0.194442991834482,2.22959013275692,557970.419723732,528844.88716387,499719.354604008,526029.373046875,543814.294512528,543406.970797028,543531.468782418,544368.153361902,545259.249637836,545953.074531461,532800.911229053,524611.067484386,515770.447283637,506695.206488668,497639.434751863,480130.142272072,50.0598614007624,131.494256824587,22.7581922575358,29.1714954745897,28.1252770483294,528844.88716387,572034.011813312,550439.449488591,488248.729710046,50.6676575292473,51.1891242571865,65.1124196944334,87.0845475528209,43.140291836046
2025-12-08,563859.654166667,535583.900827178,556608.679099462,499719.354604008,578690.857222013,553578.525,528466.192777987,58.480051046188,8740.87009308406,12109.5265162957,57266.46875,11.0410053583484,0.110410053583484,1.11041005358348,111.041005358348,102.142177838416,45.8178625280644,-79.5970920693715,42.8571428571429,14.2857142857143,-28.5714285714286,28944.6249298407,46913.4328422877,14038.2204804948,70446046,10487766.3692705,562295.755343732,565706.129007799,555475.008015598,557221.784770364,1110950.0160312,46913.4328422877,308002266984.667,1.08818011257036,758.905297122111,13.2637539927713,5.7603751683828,0.997927572589491,-0.0643471822665671,-15.5084890656973,553796.731873683,539500.36978355,549253.395271302,490427.668801781,602095.573882983,545683.585982861,489271.598082739,-0.0639111255641102,18166.46875,3.95466421003653,2183872.41734921,315352.740024247,-0.87543327245837,4.97510517503365,0.872340425531914,0.0479197238111739,0.195942983269223,0.25546409801209,578931.724436742,539325.539520375,499719.354604008,547988.835757826,559875.772256264,554250.397198018,550732.753497436,550107.989114283,549978.942001246,549701.096465028,535583.900827178,527462.522068587,518705.413269801,509705.730119596,500709.937310613,483271.358918889,41.9120850519481,110.251579323089,22.2577878776148,34.1692150253349,24.8691744565285,539325.539520375,572034.011813312,555679.775666844,488248.729710046,54.7430744397129,52.228846522819,64.4960706395512,86.1546586928162,42.8374825862861
2025-12-09,565369.296875,537478.971741554,556679.507862903,499719.354604008,581911.279908582,555175.575,528439.870091418,55.6053330198085,9288.26895788452,11545.2750046135,47284.15625,9.13397547331216,0.0913397547331216,1.09133975473312,109.133975473312,116.775130783605,52.3081100741298,-68.1305438642812,35.7142857142857,7.14285714285714,-28.5714285714286,27804.0135958819,12976.0662544169,14945.7134004908,68054872,8966110.18745228,567286.535630153,566704.276722615,568451.05344523,567452.895318021,1136902.10689046,10979.7393992932,323106461493.672,1.01950354609929,751.636547807516,13.2445057860604,5.75201577842171,-0.983715261351569,0.179733927192432,-5.47317513570132,553127.140301187,547906.99693723,553787.590918767,491763.954712871,602630.004889351,547741.009758793,492852.014628236,-0.0657699416736227,7286.53749999998,2.31294141798557,595831.157626948,495066.733487961,2.11563446712296,4.40321103345151,-0.636363636363636,-14.7815419923882,0.195560597027384,0.158036985733988,578931.724436742,539325.539520375,499719.354604008,569948.298468777,562416.636128132,557819.431465346,553893.808275784,552807.900184413,552283.335539516,551608.1469069,537478.971741554,529545.57639811,520961.612622494,512107.980983961,503229.449572942,485949.593052696,33.3331641350359,91.4640609640491,21.7931266676882,33.0301656579052,24.0401469997313,551482.365761586,572034.011813312,561758.188787449,488248.729710046,57.0044141959313,53.2638757492829,63.7787198346603,85.1311643568255,42.4262753124952
2025-12-10,566347.469791667,540604.122758228,558005.283064516,502887.849397317,597681.359111447,562162.675,526643.990888553,59.6802268137237,11283.420986342,11492.9042009592,63258.25,12.1031228561462,0.121031228561462,1.12103122856146,112.103122856146,180.403686025505,51.6822406280904,-93.5035771826598,28.5714285714286,0,-28.5714285714286,27743.0312804423,26950.2611797274,19855.5480361342,72040955,10872497.7091914,582258.899417944,583173.877688458,580428.942876916,579181.245235307,1160857.88575383,22957.6366056218,336765994459.586,1.04035087719298,765.453337898529,13.280936513739,5.76783744242427,-0.705951096255337,0.708260580362826,-0.996739216932974,556621.159475304,557924.762732684,562152.654858274,494595.448811523,605867.999313572,551028.42782157,496188.856329567,-0.0652091275958507,27249.69375,8.10964957750314,689860.278561646,360113.787355564,6.5021049877225,4.82298982430571,0.47826086956522,-14.7763027009741,0.191114484473181,0.590359965875326,591907.761179727,557970.384133079,524033.007086431,591907.761179727,574167.724314066,567185.89181023,561010.475881165,558828.066059974,557458.024302667,555896.980106037,540604.122758228,532677.422848215,524130.256518957,515317.147571615,506472.169687729,489227.272378837,28.8954914956899,75.4388993702704,21.8437926028235,35.36411663372,22.3720620355621,557970.384133079,572034.011813312,565002.197973196,488248.729710046,57.6549246862491,54.6644385031475,63.2376657781477,84.2182457284525,42.2570858278429
2025-12-11,566261.180208333,542110.913225439,557851.212432796,508229.044104262,595417.821908854,566754.2,538090.578091146,54.079953496876,10966.2382908446,11387.5710189363,20961.3125,3.86029231918299,0.0386029231918299,1.03860292319183,103.860292319183,109.913385369972,53.8530708743529,-69.6834046515689,21.4285714285714,92.8571428571429,71.4285714285714,27472.5145075662,23955.7964601769,16023.4517673876,68019048,6850590.70919143,571944.640486726,569948.324115044,575937.273230088,574440.035951327,1151874.54646018,23955.7964601769,331560272649.699,1.04247787610619,750.972286439386,13.2427374977441,5.75124782056352,-0.469404746665111,0.882983116377806,-0.531612369430929,557024.104831736,565454.987968074,568425.615727533,496714.009326006,607513.620638814,553020.448075394,498527.275511974,-0.09905621628181,4990.8125,25.4475532272651,-267538.567713695,362192.19577251,9.25080093989411,5.70855204742339,-1,-11.6308345164811,0.204292157936522,1.61219884833628,591907.761179727,557970.384133079,524033.007086431,578332.811711477,569063.549657033,566110.38620682,561665.786796462,559761.031321797,558458.232102257,556904.779467782,542110.913225439,534415.30907887,526073.140347301,517432.027025023,508726.569896053,491677.505251662,20.9413753503016,60.8539356242113,21.6860295633028,33.1614590021715,22.2762114081976,557970.384133079,572034.011813312,565002.197973196,488248.729710046,56.8361832651746,54.5679578523102,62.4012425811201,82.830667761935,41.9718174003051
2025-12-12,566673.753125,543906.874468959,558089.091935484,513249.76712879,588332.866170592,572144.25,555955.633829408,55.3116020379078,11070.511953451,11324.1592058392,40924.5,7.73585215504831,0.0773585215504831,1.07735852155048,107.735852155048,83.1512571477966,44.6918811827926,-76.1798153418664,14.2857142857143,85.7142857142857,71.4285714285714,26864.835267346,18965.0051444834,9049.71155477396,70665196,7268403.55129668,568950.154334501,569199.693875876,568451.075251751,567702.456627627,1136902.1505035,18965.0051444834,323046707099.84,1.03392857142857,754.949211867924,13.2533009558745,5.75583547213939,0.542395398268811,0.840123343287649,0.645614007279287,559493.020447431,570949.197205087,571365.113040714,498193.585885176,608202.577406911,554537.562957214,500872.548507517,-0.0228575720145455,10680.3,28.6402204531836,-536537.575267081,344955.058047119,11.9221057921205,6.95126279636282,0.157894736842101,-11.9542765789659,0.216685057428191,1.90872308501841,591907.761179727,557970.384133079,524033.007086431,564757.862243227,569505.931078517,567389.694971214,563506.348063915,561613.264263289,560225.936778833,558535.22109681,543906.874468959,536389.364824488,528213.392647433,519715.343784805,511127.422547188,494243.761227017,23.3895939237258,49.708074602965,21.3294272861994,31.4893122373534,22.4799077753225,558968.567113301,572034.011813312,565501.289463307,488248.729710046,54.4787673170408,54.8807811584231,61.5331196110938,81.0587322558519,42.0075069663358
2025-12-15,564492.567708333,544492.213212897,557205.599798387,517969.246771846,589001.727031068,567552.725,546103.722968932,51.1273225824319,9672.42066969874,10993.8114986111,15970.5625,2.97398379566454,0.0297398379566454,1.02973983795665,102.973983795665,-4.94893632248169,37.9609818231914,-57.7732844880517,7.14285714285714,78.5714285714286,71.4285714285714,27512.610797502,35933.6926895307,11990.3566477497,68183071,8095778.55129669,549818.790801745,550608.999351309,548238.373702617,545867.748053926,1096476.74740523,28447.5077842959,300362999225.306,1.05327102803738,743.625998066232,13.2230764353411,5.74270912965355,0.36375158116066,-0.93149599419596,-0.390502571591453,561254.099773403,572933.973436147,569306.24441856,499258.713286213,608663.28908143,554088.156085264,499513.023089099,-0.0718775990165102,-8085.07499999995,18.1047146410733,-2316567.39552053,-21018.2928252385,11.9400413944907,7.9490185159884,0.333333333333336,-3.6791999261176,0.212083927804451,1.28327629500017,591907.761179727,558968.567113301,526029.373046875,551182.912774976,561242.778039258,562586.338314142,561167.076271934,560043.511669963,559111.119582089,557840.771584708,544492.213212897,537311.04594535,529421.50154268,521161.616881118,512768.685388475,496169.527252361,21.0801833687713,40.6102726655782,20.0237840643004,28.5516274208273,26.8612992163156,558968.567113301,572034.011813312,565501.289463307,488248.729710046,52.8937868882558,54.9131640763233,60.7224074224625,79.8865162643718,41.5582985805532
2025-12-16,562643.292708333,543494.251876581,554917.293010753,522405.557636319,598256.044626623,560365.9875,522475.930373377,45.8535135375372,6555.81800385634,10106.2127996602,-27948.4375,-5.01792279597413,-0.0501792279597413,0.949820772040259,94.9820772040259,-83.110105356693,39.344166897349,-7.35296279189279,0,71.4285714285714,71.4285714285714,27258.5537762519,23955.8125,21181.1858516198,64895073,4807780.55129669,536010.919457547,534264.14271816,539504.472936321,538007.235731132,1079008.94587264,20961.3208726415,290955232075.116,1.03962264150943,727.34023159729,13.178788724005,5.72347522100418,-0.999550401803916,0.0299832328749032,-33.3369789033179,559874.839304151,569511.336488095,561801.932832697,500041.721938578,606608.472098029,552366.514501672,498124.556905315,-0.0687047110630471,-32140.70625,2.97375749266433,-556795.035861188,-89304.1854674596,8.79540686076441,8.1182961849436,-1,0.0306329102145675,0.207671975745244,0.233440484489084,591907.761179727,558968.567113301,526029.373046875,537607.963306726,545133.295269629,551398.829709428,554024.128767059,554403.566366334,554482.303107922,554238.65169912,543494.251876581,536850.644087275,529402.102077183,521503.451473243,513406.141353633,497246.716932612,13.7028299519755,32.8225847161343,18.6305981367715,26.7593264486146,26.4829028680196,558968.567113301,572034.011813312,565501.289463307,491241.053171767,47.8237065104395,54.0682237244781,59.6311376724443,78.2837006369154,40.9785747079731
2025-12-17,561725.465625,543913.017884544,554100.63702957,524033.013838476,581337.943117646,553179.25,525020.556882354,50.6502771750346,5711.45260464808,9227.26076065775,-998.1875,-0.181164742625484,-0.00181164742625484,0.998188352573745,99.8188352573745,-50.252787021374,38.0040446336323,-38.2353030375576,14.2857142857143,64.2857142857143,50,27379.127472685,28946.5855263158,15741.1879921528,67587699,6943311.51681392,542332.579401089,544245.715800817,538506.306601633,539005.385662432,1077012.61320327,28946.5855263158,289779566046.324,1.0552380952381,741.609819918803,13.2176465113884,5.74035094364374,-0.804298117192713,0.594225999667009,-1.35352225860771,561160.546244206,565358.394856602,553696.082806549,501174.599886975,605835.419904121,551410.90163495,496986.383365779,-0.0618787607335438,-14573.13125,3.25579417665624,-107306.054299845,-41582.937703309,6.69463816451728,7.83356458085834,0.793103448275861,11.991301963338,0.20427186645699,0.255196682471737,591907.761179727,557970.387509101,524033.013838476,524033.013838476,547559.210134814,550927.594806286,553126.57237438,553600.213390637,553790.429552857,553706.96086173,543913.017884544,537580.337471315,530406.151975857,522741.785104841,514840.611300549,498975.845065969,10.8838670944634,27.1331613080749,17.4477899788478,24.7385191893831,25.7850048209768,557970.387509101,560064.708960501,559017.548234801,495480.193886309,47.6301868638544,52.8809104832209,58.6678191402675,76.2795977026732,41.0560405778619
2025-12-18,560375.436458333,544369.165924251,553407.594892473,524033.013838476,576600.576924062,550584.0375,524567.498075938,50.8734660280673,5064.45247587073,8394.69910370034,9981.5625,1.84501482666184,0.0184501482666184,1.01845014826662,101.845014826662,-18.814583201477,44.4938754549391,-39.7059345165725,7.14285714285714,57.1428571428571,50,27277.1978350139,25952.1125452899,14543.6876728762,70546758,7398551.36296776,549652.434933575,549985.154325181,548986.996150362,546491.600713315,1097973.99230072,25952.1125452899,301218343905.807,1.04841713221601,742.282501814505,13.2194598018325,5.74113844567771,-0.979534476562137,-0.201276449755408,4.86661245144414,561675.176325225,561193.274412879,548046.887455349,502441.42686075,605541.932226013,551243.428615771,496944.92500553,0.00353184175033283,-20462.2375,10.8911032266744,919197.740635977,67112.9961679375,5.07748167465931,7.28234799961853,0.15384615384615,24.8087480272671,0.215264653630187,0.805049702422587,591907.761179727,557970.387509101,524033.013838476,544226.522262174,549271.261317407,550946.167370857,552650.292402295,553124.413228703,553358.565390879,553366.504816514,544369.165924251,538324.947195131,531409.915903864,523969.677600283,516257.9721319,500681.007932658,9.14881299322701,22.5874892627932,16.4004599593073,25.4097456525787,24.0326899155809,557970.387509101,560064.708960501,559017.548234801,497225.727870684,50.3733189688736,52.1736250881759,57.8249050816276,74.5916757462998,41.0581344169555
2025-12-19,559291.271875,544473.897154944,552479.663508064,528105.498678951,563168.864970898,545792.875,528416.885029102,49.6640554217798,4101.70149206091,7536.09958137246,2994.4375,0.551463754071868,0.00551463754071868,1.00551463754072,100.551463754072,-4.90363199842147,51.951157427105,-32.3529545548353,0,50,50,26968.6577833356,22957.6371115174,9713.47368782066,67106753,3958546.36296776,553645.045703839,551731.909277879,557471.318555759,557221.779021938,1114942.63711152,22957.6371115174,310642507736.86,1.04204753199269,738.913053071875,13.210360518369,5.73718667708022,0.560699742198656,-0.828019202131424,-0.677157897733948,561307.362530049,556953.226826299,546323.809751155,503744.242120819,605351.496193611,551472.15405273,497592.811911849,-0.0295219529913832,-35135.18125,4.52262097110412,566220.092471395,-112626.151040708,3.1344584688908,6.45277009347299,-1,24.1375715766399,0.21465431272229,0.333106585139399,591907.761179727,557970.387509101,524033.013838476,564420.030685873,547631.880658704,549294.944913905,551170.782979563,551827.701732575,552225.324561513,552444.75421445,544473.897154944,538750.922350957,532121.261469529,524927.191617662,517424.032048296,502166.630623391,8.32233677402169,18.8552950096903,15.6940643647229,25.7152875069644,22.5713803993697,557970.387509101,552085.146052004,555027.766780553,513683.548164912,49.8430277531634,50.6489399309107,56.7878659517021,71.9348874256536,41.6408444777506
